Stock,Period,Quarterly Gross Profit Score,Quarterly Gross Profit Changed %,Annual Gross Profit Score,Annual Gross Profit Changed %,Quarterly Revenue Score,Quarterly Revenue Changed %,Annual Revenue Score,Annual Revenue Changed %,Quarterly EPS Score,Quarterly EPS Changed %,Annual EPS Score,Annual EPS Changed %
FORM,1,0,-86.12,2,62.6,0,-16.28,2,56.51,0.0,-249.39,2.0,249.3
FORM,2,1,983.43,1,586.3,1,802.2,1,430.12,0.0,-61.53,0.0,-141.77
FORR,1,2,265.92,0,-95.38,2,351.72,0,-109.44,2.0,225.24,2.0,224.72
FORR,2,0,-197.99,1,398.83,0,-164.55,1,394.4,0.0,-105.99,0.0,-13591.67
FORTY,1,2,6328.57,2,28.72,2,283.71,2,37.07,2.0,337.23,0.0,-93.47
FORTY,2,0,-74.07,0,-16.39,0,-255.33,0,-54.27,0.0,-74.22,1.0,494.98
FOSL,1,2,37205.88,0,-1201.45,2,302.14,0,-43.95,2.0,330.46,0.0,-1295.62
FOSL,2,1,100.31,0,-90.07,0,-25.24,0,-5.86,0.0,-93.84,0.0,-85.93
FOX,1,0,-301.94,0,-5.9,2,307.6,0,-34.02,0.0,-110.34,0.0,-36.94
FOX,2,1,340.73,1,350.55,1,141.64,1,420.09,1.0,1153.54,0.0,-145.53
FOXA,1,0,-301.94,0,-5.9,2,307.6,0,-34.02,0.0,-110.34,0.0,-36.94
FOXA,2,1,340.73,1,350.55,1,141.64,1,420.09,1.0,1153.54,0.0,-145.53
FOXF,1,0,-113.65,2,6.46,0,-98.47,0,-12.69,0.0,-106.74,0.0,-165.95
FOXF,2,1,726.22,0,-45.12,1,6332.35,0,-29.51,1.0,246.03,0.0,-89.23
FPAY,1,2,464.35,2,247.88,2,112.7,2,635.59,0.0,-50.01,0.0,-198.51
FPAY,2,0,-192.45,0,-228.72,0,-111.89,0,-120.26,0.0,-0.0,0.0,-41.58
FPRX,1,0,-63.13,0,-187.76,0,-32.24,0,-367.62,0.0,-243.07,0.0,-78.13
FPRX,2,0,-57.06,0,-94.18,0,-136.58,0,-8.74,0.0,-55.18,0.0,-80.72
FRAF,1,2,7.48,0,-126.44,2,7.48,0,-126.44,0.0,-86.26,0.0,-7.85
FRAF,2,1,177.48,1,382.49,1,177.48,1,382.49,1.0,233.65,1.0,342.51
FRGI,1,2,247.48,0,-937.31,2,174.96,0,-238.14,2.0,1220.74,0.0,-1084.98
FRGI,2,0,-344.69,0,-96.31,0,-111.62,1,148.58,0.0,-78.37,1.0,138.23
FRHC,1,2,1221.38,2,198.56,2,210.62,2,23.99,2.0,1780.67,2.0,378.57
FRHC,2,0,-103.08,0,-93.13,0,-84.52,0,-67.55,0.0,-100.24,0.0,-2078.71
FRPH,1,0,-61.68,0,-1307.71,0,-99.54,0,-2888.33,0.0,-80.71,0.0,-144.24
FRPH,2,0,-288.8,0,-94.4,0,-64.78,0,-101.06,1.0,568.75,0.0,-18.6
FRTA,1,0,-262.4,2,30.93,0,-330.57,2,25.15,0.0,-98.23,0.0,-93.91
FRTA,2,0,-75.42,1,794.3,0,-74.45,1,153.06,1.0,381.82,0.0,-1335.9
FSBW,1,0,-104.13,0,-1.61,0,-104.13,0,-1.61,0.0,-72.65,0.0,-143.33
FSBW,2,1,7.05,1,182.46,1,7.05,1,182.46,1.0,926.56,1.0,114.04
FSFG,1,0,-160.56,2,50.5,0,-160.56,2,50.5,0.0,-1302.03,2.0,119.37
FSFG,2,0,-88.59,1,138.31,0,-88.59,1,138.31,0.0,-100.09,1.0,204.1
FSLR,1,0,-137.53,0,-25.45,0,-177.31,0,-131.45,0.0,-108.12,2.0,345.46
FSLR,2,1,146.11,1,240.2,1,114.13,1,253.94,1.0,634.33,0.0,-197.1
FSV,1,0,-97.09,0,-37.93,0,-76.96,0,-38.47,0.0,-293.89,2.0,128.07
FSV,2,1,212.75,1,101.83,1,1103.11,1,110.42,0.0,-95.62,0.0,-1783.15
FTNT,1,2,128.04,0,-0.89,2,181.29,2,0.4,2.0,68.42,2.0,5211.54
FTNT,2,0,-24.39,1,1.5,0,-26.43,0,-4.15,0.0,-22.81,0.0,-100.11
FULT,1,0,-29.33,0,-169.78,0,-29.33,0,-169.78,0.0,-136.09,0.0,-238.79
FULT,2,1,6.7,1,73.74,1,6.7,1,73.74,1.0,16.66,0.0,-29.4
FUNC,1,0,-102.42,0,-74.1,0,-102.42,0,-74.1,2.0,85.81,0.0,-85.95
FUNC,2,1,38.55,0,-46.09,1,38.55,0,-46.09,1.0,223.01,1.0,618.06
FUSB,1,2,323.6,0,-132.22,2,323.6,0,-132.22,0.0,-100.0,0.0,-87.1
FUSB,2,1,136.93,0,-22.62,1,136.93,0,-22.62,0.0,-93.84,1.0,559.35
FUTU,1,0,-0.12,0,-78.1,0,-6.41,0,-75.33,2.0,25.0,,
FUTU,2,0,-34.86,0,-53.69,0,-34.7,0,-41.7,0.0,-77.27,,
FVE,1,0,-12.22,0,-1690.11,0,-605.63,0,-10690.54,0.0,-225.0,0.0,-28.32
FVE,2,0,-41.73,0,-34.49,1,108.67,0,-68.51,0.0,-83.08,0.0,-71.28
FWONA,1,0,-65.68,0,-644.69,0,-100.79,0,-506.47,0.0,-953.67,0.0,-1682.76
FWONA,2,1,58.33,1,854.8,1,6307.75,1,331.98,0.0,-80.39,0.0,-27.01
FWONK,1,0,-65.68,0,-644.69,0,-100.79,0,-506.47,0.0,-953.67,0.0,-1682.76
FWONK,2,1,58.33,1,854.8,1,6307.75,1,331.98,0.0,-80.39,0.0,-27.01
FWRD,1,0,-86.16,0,-206.58,0,-69.04,0,-34.31,0.0,-128.81,0.0,-2726.95
FWRD,2,1,340.6,1,346.03,1,328.68,1,351.66,1.0,803.38,0.0,-132.16
FXNC,1,2,1544.62,0,-361.9,2,1544.62,0,-361.9,0.0,-161.6,0.0,-110.33
FXNC,2,0,-167.36,0,-80.05,0,-167.36,0,-80.05,1.0,195.28,1.0,583.31
GABC,1,2,234.36,0,-84.74,2,234.36,0,-84.74,0.0,-87.58,2.0,21.32
GABC,2,1,239.86,1,58.73,1,239.86,1,58.73,1.0,173.21,0.0,-2.43
GAIA,1,0,-27.25,0,-13.51,0,-27.54,0,-16.58,2.0,1196.11,0.0,-79.61
GAIA,2,0,-26.17,0,-44.65,0,-24.29,0,-41.11,0.0,-11.57,0.0,-79.81
GASS,1,0,-81.17,2,212.71,0,-74.56,2,104.26,0.0,-104.15,2.0,112.44
GASS,2,0,-192.35,0,-332.24,0,-58.17,0,-288.14,1.0,1000.0,0.0,-998.04
GBCI,1,0,-87.71,0,-7.75,0,-87.71,0,-7.75,0.0,-72.86,2.0,86.67
GBCI,2,0,-52.55,0,-18.08,0,-52.55,0,-18.08,0.0,-47.72,0.0,-78.33
GBDC,1,2,271.95,2,455.63,2,271.95,2,455.63,0.0,-139.22,2.0,291.77
GBDC,2,0,-35.69,1,26.48,0,-35.69,1,26.48,0.0,-108.36,0.0,-1361.96
GBLI,1,0,-137.66,2,406.71,0,-109.9,2,666.3,0.0,-176.67,2.0,135.09
GBLI,2,1,211.3,0,-252.71,1,309.61,1,134.54,1.0,171.93,0.0,-428.53
GCBC,1,2,745.31,0,-56.86,2,745.31,0,-56.86,2.0,1468.16,0.0,-65.63
GCBC,2,0,-126.56,0,-16.54,0,-126.56,0,-16.54,0.0,-90.65,0.0,-26.58
GDEN,1,2,506.13,0,-76.32,2,368.99,0,-78.99,0.0,-34.63,0.0,-91.6
GDEN,2,0,-45.75,0,-66.16,0,-338.27,1,153.68,0.0,-56.17,0.0,-1079.25
GECC,1,2,196.01,0,-61.14,2,196.01,0,-61.14,2.0,1.41,0.0,-94.91
GECC,2,0,-210.95,0,-102.77,0,-210.95,0,-102.77,1.0,103.76,0.0,-207.23
GEG,1,0,-140.69,0,-97.61,0,-110.24,0,-96.69,0.0,-54.94,0.0,-377.91
GEG,2,1,192.91,1,163.37,1,346.7,1,3626.0,0.0,-258.81,0.0,-50.55
GENC,1,2,186.89,0,-5.68,2,249.49,0,-72.56,2.0,429.55,0.0,-127.26
GENC,2,0,-142.5,0,-161.41,0,-363.15,0,-178.47,0.0,-113.79,0.0,-138.86
GEOS,1,2,192.19,0,-114.77,2,719.0,0,-131.42,0.0,-144.56,0.0,-14097.97
GEOS,2,0,-100.41,0,-1.7,0,-119.49,1,862.91,1.0,450.92,0.0,-49.47
GERN,1,0,-831.65,0,-1123.33,2,973.25,0,-63266.67,0.0,-100.0,0.0,-739.83
GERN,2,0,-94.77,0,-90.89,0,-75.13,1,100.11,0.0,-46.43,0.0,-216.92
GEVO,1,0,-59.62,0,-124.75,0,-8.63,0,-231.73,0.0,-106.67,0.0,-27.1
GEVO,2,0,-11.87,0,-115.22,0,-66.79,1,1526.05,0.0,-22.51,0.0,-3.99
GFED,1,0,-359.14,0,-1623.08,0,-359.14,0,-1623.08,2.0,119.04,0.0,-30.74
GFED,2,1,65.65,0,-100.29,1,65.65,0,-100.29,0.0,-62.12,1.0,577.83
GGAL,1,0,-174.12,2,489.56,0,-174.52,2,451.5,0.0,-153.33,2.0,507.33
GGAL,2,1,167.38,0,-98.46,1,165.53,0,-98.31,1.0,134.91,0.0,-691.0
GH,1,0,-130.14,0,-82.66,0,-59.55,0,-75.28,0.0,-37.35,0.0,-199.31
GH,2,1,427.27,1,26.59,1,813.22,1,66.79,0.0,-61.84,0.0,-15.89
GHSI,1,0,-124.85,0,-96.99,0,-120.47,0,-103.6,0.0,-49.99,0.0,-35.28
GHSI,2,1,2271.61,0,-64.2,1,12189.46,0,-45.07,0.0,-33.34,0.0,-68.88
GIFI,1,0,-37.07,0,-43.7,0,-64.02,2,26.29,0.0,-35.0,0.0,-151.48
GIFI,2,0,-481.93,0,-74.43,0,-2011.61,1,172.93,0.0,-264.0,0.0,-95.95
GIII,1,2,1363.85,0,-80.28,2,768.54,0,-71.43,2.0,929.79,0.0,-94.24
GIII,2,1,116.39,0,-80.41,0,-42.47,0,-45.57,0.0,-76.44,1.0,779.77
GILD,1,0,-18.82,2,527.68,0,-53.98,2,583.56,2.0,198.49,0.0,-8235.83
GILD,2,1,404.67,1,114.08,1,481.92,1,109.58,1.0,134.87,0.0,-93.62
GILT,1,2,2803.31,0,-3008.67,2,626.37,0,-3298.17,0.0,-162.52,0.0,-103.18
GILT,2,0,-119.11,0,-85.99,0,-86.09,0,-81.17,0.0,-58.41,0.0,-44.59
GLAD,1,0,-66.76,0,-142.48,0,-66.76,0,-142.48,2.0,148.48,0.0,-7404.83
GLAD,2,1,251.94,0,-39.62,1,251.94,0,-39.62,0.0,-120.3,0.0,-148.49
GLBZ,1,0,-103.18,0,-112.41,0,-103.18,0,-112.41,2.0,1000.02,0.0,-97.43
GLBZ,2,1,323.5,1,215.5,1,323.5,1,215.5,0.0,-142.42,1.0,498.29
GLDD,1,0,-180.69,0,-58.83,0,-144.49,0,-78.78,0.0,-158.95,0.0,-96.33
GLDD,2,1,119.51,0,-66.94,1,120.65,1,201.86,1.0,148.86,1.0,1169.78
GLPG,1,0,-172.79,0,-101.05,0,-546.43,0,-122.44,0.0,-80.17,2.0,796.14
GLPG,2,1,162.61,1,10338.7,1,122.89,1,75.12,0.0,-127.66,0.0,-75.8
GLPI,1,0,-116.11,0,-77.06,0,-113.79,0,-100.32,2.0,153.99,2.0,85.92
GLPI,2,1,508.22,1,85.31,1,329.25,1,6.56,0.0,-25.84,1.0,224.13
GLUU,1,0,-148.78,2,119.08,0,-157.17,2,156.66,0.0,-46.43,0.0,-40.0
GLUU,2,0,-22.49,0,-73.48,0,-22.12,0,-56.01,1.0,1539.71,1.0,290.48
GMAB,1,2,127.15,2,14.27,2,127.15,2,14.27,0.0,-108.3,,
GMAB,2,0,-113.38,1,177.58,0,-113.38,1,177.58,1.0,557.55,,
GMLP,1,2,182.57,0,-67.68,2,158.27,0,-63.27,0.0,-103.31,2.0,375.63
GMLP,2,0,-120.98,0,-39.46,0,-142.25,0,-32.06,1.0,156.41,0.0,-73.69
GNLN,1,0,-812.88,0,-117.63,2,339.72,0,-96.7,0.0,-62.44,,
GNLN,2,0,-155.88,1,96.27,0,-52.15,1,217.69,0.0,-20.42,,
GNMK,1,2,294.97,2,193.7,2,172.77,2,288.93,0.0,-30.0,0.0,-565.82
GNMK,2,1,334.95,1,1887.4,1,84.15,0,-29.74,0.0,-31.44,0.0,-60.1
GNSS,1,0,-404.18,0,-49.5,0,-353.75,0,-59.8,0.0,-117.86,2.0,102.5
GNSS,2,0,-72.69,1,87.43,0,-62.4,1,37.53,1.0,100.0,1.0,155.56
GNTX,1,0,-94.85,0,-3783.87,0,-89.06,0,-780.0,0.0,-99.57,0.0,-709.72
GNTX,2,1,522.3,0,-46.55,1,315.75,0,-38.07,1.0,4867.46,0.0,-83.41
GNTY,1,0,-95.27,0,-64.0,0,-95.27,0,-64.0,2.0,1116.26,2.0,2.09
GNTY,2,1,345.38,1,0.26,1,345.38,1,0.26,0.0,-567.75,1.0,723.69
GNUS,1,0,-537.35,2,330.44,0,-175.75,2,707.86,0.0,-95.06,0.0,-47.6
GNUS,2,1,300.16,0,-280.12,1,221.42,0,-115.79,0.0,-5628.93,0.0,-34.57
GO,1,2,142.35,2,79.38,2,214.08,2,88.98,0.0,-71.96,,
GO,2,0,-186.97,1,31.24,0,-186.42,1,16.34,1.0,1081.02,,
GOGL,1,0,-103.51,0,-38.25,0,-116.03,0,-292.47,2.0,360.56,0.0,-738.96
GOGL,2,1,3765.02,0,-122.41,1,433.07,0,-83.58,0.0,-85.18,0.0,-101.83
GOOG,1,0,-14.5,0,-46.95,2,12.93,0,-30.22,0.0,-42.76,2.0,53.88
GOOG,2,1,345.21,0,-10.66,1,395.97,0,-21.86,1.0,2253.61,0.0,-91.25
GOOGL,1,0,-14.5,0,-46.95,2,12.93,0,-30.22,0.0,-42.76,2.0,53.88
GOOGL,2,1,345.21,0,-10.66,1,395.97,0,-21.86,1.0,2253.61,0.0,-91.25
GOVX,1,0,-20.84,0,-597.17,0,-85.15,2,311.9,0.0,-71.83,0.0,-100.0
GOVX,2,0,-74.26,0,-83.83,0,-123.08,0,-135.06,0.0,-23.08,0.0,-1665101606.67
GPP,1,0,-113.53,2,104.62,0,-106.72,2,106.37,0.0,-197.42,0.0,-1.79
GPP,2,1,394.49,0,-283.3,1,809.26,0,-211.99,1.0,202.64,0.0,-32.53
GPRE,1,2,150.03,2,1344.14,2,38.86,0,-7.53,0.0,-86.42,0.0,-97.69
GPRE,2,0,-87.63,0,-153.84,1,124.01,0,-104.41,0.0,-547.06,0.0,-1564.73
GPRO,1,0,-75.29,0,-270.63,0,-74.72,0,-728.78,2.0,1222.25,0.0,-301.47
GPRO,2,1,2029.06,1,337.76,1,776.51,1,251.5,1.0,605.88,0.0,-113.1
GRFS,1,0,-14.2,0,-50.81,0,-47.06,0,-65.32,0.0,-933.06,2.0,201.03
GRFS,2,1,264.12,1,398.95,0,-131.53,1,248.85,0.0,-127.83,0.0,-84.75
GRIL,1,0,-154.06,0,-259.12,2,191.01,0,-26.54,,,,
GRIL,2,0,-147.11,1,286.83,0,-439.89,0,-140.01,,,,
GRMN,1,0,-37.8,0,-13.79,0,-20.61,0,-6.78,0.0,-90.33,0.0,-90.07
GRMN,2,1,1672.46,1,27.0,1,1608.7,1,69.2,1.0,388.38,1.0,1466.17
GROW,1,0,-132.07,2,359.45,0,-38.06,2,165.7,2.0,2387.17,0.0,-93.71
GROW,2,0,-75.62,0,-110.23,0,-29.86,0,-503.1,0.0,-84.29,0.0,-378.58
GRPN,1,0,-29.38,0,-321.41,2,155.44,0,-128.08,2.0,335.52,0.0,-1045.36
GRPN,2,1,152.22,0,-928.28,0,-502.78,0,-117.72,0.0,-16.67,0.0,-48.07
GRVY,1,2,2.27,0,-61.15,2,136.1,0,-74.76,2.0,100.36,0.0,-111.77
GRVY,2,1,143.7,0,-47.22,1,822.22,0,-41.62,0.0,-92.14,0.0,-93.45
GRWG,1,0,-12.64,2,157.53,0,-16.25,2,71.68,0.0,-100.0,2.0,652.34
GRWG,2,0,-19.2,1,100.93,1,6.08,1,27.39,1.0,200.0,0.0,-91.45
GSBC,1,2,4.01,0,-151.09,2,4.01,0,-151.09,2.0,130.53,0.0,-68.95
GSBC,2,1,233.33,1,12.91,1,233.33,1,12.91,0.0,-37.02,1.0,119.4
GSIT,1,2,34.48,0,-148.43,2,173.68,0,-176.28,0.0,-100.0,0.0,-4490.99
GSIT,2,1,106.35,1,371.72,1,102.54,1,280.5,0.0,-75.39,1.0,105.24
GT,1,0,-99.51,0,-218.67,0,-91.06,0,-248.31,2.0,3009.89,0.0,-107.0
GT,2,1,5139.08,0,-80.03,1,306.47,0,-837.5,0.0,-725.0,0.0,-231.61
GTIM,1,0,-207.92,2,558.29,0,-124.9,0,-107.21,0.0,-109.79,0.0,-59.2
GTIM,2,0,-85.6,0,-106.41,1,344.33,0,-56.66,1.0,440.91,0.0,-642.44
GWGH,1,2,240.82,2,23716.45,0,-300.32,2,23716.45,0.0,-337.2,2.0,138.55
GWGH,2,0,-139.75,0,-1208.32,0,-105.05,0,-1208.32,0.0,-52.59,0.0,-70.36
GWRS,1,0,-219.11,2,153.74,0,-206.49,2,7516.67,2.0,500.0,0.0,-4.17
GWRS,2,0,-68.02,0,-114.73,0,-56.45,0,-100.87,0.0,-175.0,0.0,-112.56
HA,1,0,-1467.25,0,-41544.83,2,264.25,0,-38883.33,0.0,-597.88,0.0,-17291.79
HA,2,0,-93.13,0,-97.09,1,129.83,0,-102.97,0.0,-63.41,1.0,107.69
HAFC,1,0,-120.14,2,117.66,0,-120.14,2,117.66,0.0,-114.76,2.0,174.03
HAFC,2,1,59.49,0,-274.4,1,59.49,0,-274.4,0.0,-72.12,0.0,-788.85
HALL,1,0,-126.11,0,-97.09,0,-122.95,2,1843.21,0.0,-567.51,0.0,-155.26
HALL,2,1,134.72,1,230.65,1,244.08,0,-163.53,1.0,221.53,1.0,166.77
HALO,1,2,144.98,2,46.51,2,372.26,2,25.71,2.0,229.32,2.0,2733.05
HALO,2,0,-91.44,1,490.18,0,-84.48,1,155.84,0.0,-94.51,0.0,-95.23
HAS,1,0,-108.64,2,362.72,0,-102.84,2,414.33,0.0,-107.1,0.0,-145.19
HAS,2,1,517.43,1,123.02,1,580.04,1,125.37,1.0,1559.4,1.0,400.16
HAYN,1,0,-292.1,0,-277.77,0,-1129.11,0,-277.4,0.0,-41.29,0.0,-216.17
HAYN,2,1,147.45,0,-22.02,0,-97.16,1,24.24,0.0,-90.36,1.0,230.43
HBAN,1,0,-77.19,0,-717.18,0,-77.19,0,-717.18,0.0,-103.44,0.0,-883.36
HBAN,2,1,22.58,0,-45.43,1,22.58,0,-45.43,0.0,-67.69,0.0,-70.85
HBCP,1,0,-72.39,0,-115.18,0,-72.39,0,-115.18,2.0,551.65,0.0,-120.95
HBCP,2,1,10177.78,1,373.35,1,10177.78,1,373.35,1.0,153.2,1.0,3593.23
HBIO,1,0,-138.78,0,-105.1,2,260.51,0,-106.8,0.0,-62.5,0.0,-83.33
HBIO,2,1,127.28,1,471.73,0,-91.61,1,315.96,0.0,-90.48,0.0,-254.53
HBMD,1,2,228.39,0,-221.45,2,228.39,0,-221.45,2.0,111.92,2.0,490.13
HBMD,2,0,-143.94,0,-78.23,0,-143.94,0,-78.23,0.0,-2122.22,0.0,-4820.07
HBNC,1,0,-96.33,0,-71.09,0,-96.33,0,-71.09,2.0,46.32,0.0,-75.98
HBNC,2,1,4366.13,1,33.33,1,4366.13,1,33.33,1.0,170.66,1.0,123.51
HBP,1,0,-226.79,0,-40.74,0,-222.54,0,-26.14,2.0,154.99,0.0,-2057.45
HBP,2,1,292.19,0,-139.3,1,298.89,0,-128.68,1.0,1550.68,0.0,-92.88
HBT,1,0,-16.63,0,-351.42,0,-16.63,0,-351.42,2.0,134.27,,
HBT,2,1,72.51,1,101.15,1,72.51,1,101.15,1.0,131.68,,
HCAP,1,2,179.55,0,-61.17,2,179.55,0,-61.17,0.0,-31.86,0.0,-158.02
HCAP,2,0,-932.68,0,-28.53,0,-932.68,0,-28.53,0.0,-93.07,1.0,392.05
HCAT,1,2,27.27,0,-72.36,2,41.91,0,-41.85,0.0,-1186.29,0.0,-68.64
HCAT,2,1,408.72,0,-37.4,1,320.63,0,-30.37,0.0,-91.72,0.0,-52.15
HCCI,1,0,-63.15,0,-223.75,2,437.89,0,-203.71,2.0,272.19,0.0,-12.14
HCCI,2,1,353.1,1,383.86,1,137.03,0,-30.93,0.0,-138.15,0.0,-113.07
HCKT,1,0,-76.05,0,-596.51,0,-74.18,0,-617.99,2.0,195.9,0.0,-79.13
HCKT,2,1,208.06,0,-189.82,1,150.67,0,-137.77,0.0,-223.53,0.0,-144.95
HCSG,1,0,-92.79,2,730.47,0,-17.7,0,-45.92,0.0,-100.0,2.0,331.72
HCSG,2,1,128.82,0,-56.74,0,-656.25,0,-206.32,1.0,30.65,0.0,-279.59
HDSN,1,0,-34.18,0,-68.09,0,-258.53,0,-232.84,0.0,-153.85,0.0,-91.15
HDSN,2,0,-156.57,1,379.95,0,-141.78,0,-114.39,1.0,354.12,0.0,-4430.01
HEAR,1,0,-66.17,0,-124.39,0,-67.73,0,-119.8,0.0,-65.82,0.0,-105.38
HEAR,2,1,344.99,1,474.21,1,294.53,1,749.44,1.0,355.89,1.0,1297.19
HEES,1,0,-10.13,0,-240.32,2,132.4,0,-250.51,0.0,-1556.87,0.0,-1110.28
HEES,2,1,159.75,0,-36.89,1,247.92,0,-56.48,0.0,-86.48,1.0,144.48
HELE,1,0,-13.07,2,197.75,0,-22.99,2,58.75,0.0,-105.86,0.0,-102.07
HELE,2,1,511.87,0,-25.8,1,636.76,0,-0.86,0.0,-97.67,1.0,533.42
HFBL,1,0,-15.38,0,-61.59,0,-15.38,0,-61.59,0.0,-47.88,0.0,-142.74
HFBL,2,1,32.81,1,209.52,1,32.81,1,209.52,1.0,109.99,1.0,1711.96
HFWA,1,0,-78.78,0,-284.67,0,-78.78,0,-284.67,0.0,-87.68,0.0,-229.32
HFWA,2,1,311.21,0,-73.17,1,311.21,0,-73.17,1.0,344.58,1.0,217.39
HGSH,1,0,-113.68,0,-129.56,0,-159.32,0,-76.32,0.0,-136.67,0.0,-125.02
HGSH,2,1,140.03,0,-227.92,1,40.29,0,-425.06,1.0,151.67,0.0,-133.24
HHR,1,2,318.41,0,-36.89,2,320.1,0,-6.7,2.0,450.05,,
HHR,2,0,-71.36,0,-40.26,0,-523.37,1,10.24,0.0,-16.68,,
HIBB,1,0,-116.15,2,177.84,0,-139.21,2,316.27,0.0,-110.66,2.0,105.64
HIBB,2,1,767.59,1,175.0,1,561.3,1,953.06,1.0,204.85,0.0,-68.49
HIFS,1,2,310.76,2,33.48,2,310.76,2,33.48,0.0,-101.11,2.0,59.72
HIFS,2,0,-102.21,1,1350.34,0,-102.21,1,1350.34,1.0,904.75,1.0,109.47
HIHO,1,0,-108.57,2,134.14,0,-120.01,0,-52.8,0.0,-133.34,2.0,245.54
HIHO,2,1,228.5,0,-322.91,1,208.17,0,-1043.95,1.0,242.86,0.0,-173.35
HIMX,1,2,65.34,0,-1723.89,0,-47.25,0,-227.45,2.0,900.0,2.0,268.27
HIMX,2,1,675.59,1,108.05,1,2095.35,1,138.24,0.0,-150.0,0.0,-278.18
HLIO,1,2,227.77,0,-186.87,2,740.57,0,-162.09,0.0,-100.0,0.0,-4.31
HLIO,2,1,136.15,0,-82.68,1,135.71,0,-80.95,1.0,177.17,0.0,-20.68
HLIT,1,2,51.73,0,-285.04,2,36.72,0,-3411.76,2.0,606.67,0.0,-356.35
HLIT,2,1,900.33,0,-70.05,1,600.71,0,-101.34,0.0,-105.39,0.0,-4.62
HLNE,1,0,-47.07,2,429.28,0,-99.15,2,159.58,0.0,-90.91,2.0,6.0
HLNE,2,1,232.0,0,-105.76,1,325.48,0,-90.65,1.0,691.65,0.0,-98.32
HMHC,1,0,-172.68,0,-289.15,0,-187.85,0,-600.78,0.0,-724.96,0.0,-3.35
HMHC,2,1,117.41,0,-378.42,1,67.0,1,1574.29,0.0,-25.23,0.0,-1226.89
HMNF,1,0,-71.96,2,75.27,0,-71.96,2,75.27,0.0,-83.37,0.0,-101.94
HMNF,2,0,-70.04,0,-34.86,0,-70.04,0,-34.86,1.0,506.83,1.0,374.06
HMST,1,0,-28.78,2,51.67,0,-28.78,2,51.67,0.0,-79.28,2.0,877.79
HMST,2,0,-54.38,1,457.01,0,-54.38,1,457.01,0.0,-75.31,0.0,-32.4
HMSY,1,0,-31.6,0,-36.53,2,9.92,2,59.36,0.0,-54.23,0.0,-138.42
HMSY,2,1,251.37,0,-90.54,1,194.34,0,-68.22,1.0,471.42,1.0,46.86
HMTV,1,2,46.09,0,-1093.75,2,271.51,0,-23.57,2.0,704.97,0.0,-347.92
HMTV,2,1,427.78,0,-98.74,0,-2.23,0,-91.36,0.0,-92.04,0.0,-91.43
HNNA,1,2,380.9,0,-10.18,0,-17.83,0,-0.37,2.0,219.98,0.0,-44.4
HNNA,2,1,108.38,0,-34775.0,1,130.89,0,-803.88,0.0,-50.04,0.0,-226.85
HNRG,1,2,294.64,0,-139.57,2,254.22,2,6.55,2.0,361.55,0.0,-1045.09
HNRG,2,1,126.84,0,-52.3,0,-11.73,1,345.54,1.0,215.43,0.0,-148.91
HOFT,1,0,-46.35,0,-341.81,0,-40.85,0,-204.94,0.0,-35.49,0.0,-244.69
HOFT,2,1,211.18,1,36.43,1,167.83,1,34.71,1.0,119.38,1.0,260.31
HOLI,1,0,-118.49,0,-479.38,0,-99.68,0,-314.81,2.0,1288.28,0.0,-310.62
HOLI,2,1,321.79,0,-94.48,1,214.22,0,-78.29,0.0,-47.56,0.0,-67.97
HOLX,1,0,-73.18,2,620.48,0,-69.35,2,161.85,0.0,-87.42,2.0,826.61
HOLX,2,1,483.76,0,-2.33,1,621.18,0,-10.77,1.0,443.41,0.0,-21.84
HOPE,1,0,-180.8,0,-259.47,0,-180.8,0,-259.47,0.0,-158.65,0.0,-433.28
HOPE,2,1,1065.63,0,-973.08,1,1065.63,0,-973.08,1.0,186.55,0.0,-115.7
HQI,1,2,156.1,2,99.51,2,156.1,2,208.36,2.0,33.34,0.0,-188.15
HQI,2,0,-2.92,0,-22.93,0,-2.92,0,-21.07,1.0,165.0,0.0,-40.91
HROW,1,2,395.7,0,-55.91,2,347.4,0,-56.58,2.0,3467.35,0.0,-148.77
HROW,2,0,-334.12,1,179.51,0,-409.46,1,59.14,0.0,-81.03,1.0,436.12
HRTX,1,0,-40.04,0,-483.74,2,126.93,0,-144.43,0.0,-27.03,0.0,-100.0
HRTX,2,0,-46.41,0,-60.69,0,-10.78,0,-41.76,0.0,-29.91,0.0,-92.58
HRZN,1,0,-108.28,0,-82.56,0,-108.28,0,-82.56,0.0,-111.01,0.0,-21.64
HRZN,2,0,-126.16,1,87.82,0,-126.16,1,87.82,1.0,1275.01,0.0,-87.67
HSIC,1,0,-78.85,0,-244.59,0,-83.3,0,-77.78,0.0,-99.92,0.0,-218.38
HSIC,2,1,268.86,1,3.69,1,323.85,1,0.33,1.0,1329.43,0.0,-7.15
HSII,1,2,143.99,0,-662.67,2,961.7,0,-850.39,2.0,8198.67,0.0,-3707.77
HSII,2,0,-83.15,0,-118.05,0,-90.66,0,-108.34,0.0,-99.63,0.0,-102.42
HSKA,1,0,-56.32,2,1377.2,0,-43.22,2,1723.2,2.0,790.64,0.0,-474.67
HSKA,2,0,-5.63,0,-38.35,0,-51.34,0,-155.1,0.0,-628.32,0.0,-194.87
HSON,1,2,171.13,2,101.91,2,86.89,2,227.3,0.0,-11.85,0.0,-130.79
HSON,2,0,-152.65,0,-7.47,1,135.33,1,114.28,0.0,-57.31,1.0,659.13
